,pitch_type,release_speed,release_pos_x,release_pos_z,player_name,zone,game_type,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,inning,vx0,vy0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis,delta_home_win_exp,delta_run_exp
105267,FF,91.5,-1.38,5.8,"Bieber, Shane",2.0,R,L,R,S,2,0,-0.62,1.65,-0.05,3.13,7,4.65346801548243,-133.040586679416,-8.3072030957723,29.8095054099273,-12.191838339551,3.29,1.54,90.8,2189.0,6.0,54.46,59,3,4-Seam Fastball,201.0,0.0,-0.023
105268,KC,83.7,-1.41,5.78,"Bieber, Shane",14.0,R,L,R,B,1,0,0.16,-0.78,0.61,0.84,7,4.32707472363796,-121.886442523745,0.7932887812987379,23.4991629376412,-39.4357285405443,3.27,1.72,83.6,2403.0,6.1,54.37,59,2,Knuckle Curve,12.0,0.0,0.025
105269,FF,92.0,-1.35,5.72,"Bieber, Shane",12.0,R,L,R,B,0,0,-0.6,1.77,0.06,3.76,7,4.8628957614781,-133.861104142466,-8.21578590534819,28.9475908412496,-10.4993853873148,3.27,1.66,92.0,2006.0,6.3,54.22,59,1,4-Seam Fastball,199.0,0.0,0.015
105270,KC,82.9,-1.42,5.76,"Bieber, Shane",8.0,R,L,R,S,3,2,0.25,-0.76,0.19,1.58,7,3.19301479544268,-120.730977075059,1.8472157021246696,22.5795150035732,-39.5298064116588,3.57,1.68,83.0,2393.0,6.2,54.27,58,8,Knuckle Curve,18.0,0.009,-0.231
105271,KC,83.7,-1.37,5.74,"Bieber, Shane",13.0,R,L,R,B,2,2,0.11,-0.62,-0.31,1.28,7,2.2292802876488103,-121.978214021645,0.6801779863767641,21.9641095543219,-38.0319443869932,3.66,1.81,83.9,2322.0,6.1,54.37,58,7,Knuckle Curve,10.0,0.0,0.075
105272,FF,92.6,-1.27,5.8,"Bieber, Shane",4.0,R,L,R,S,2,2,-0.67,1.46,-0.59,2.95,7,3.1991154216246005,-134.795344577722,-8.888742141939039,28.7443801467379,-13.6269293454465,3.71,1.87,92.7,2148.0,6.3,54.21,58,6,4-Seam Fastball,205.0,0.0,0.0
105273,FF,92.8,-1.35,5.78,"Bieber, Shane",4.0,R,L,R,S,2,2,-0.54,1.57,-0.36,2.66,7,3.74503912102162,-135.001762538989,-7.48068326054053,29.8672729159512,-11.8772011573403,3.71,1.71,93.1,2195.0,6.5,53.97,58,5,4-Seam Fastball,199.0,0.0,0.0
105274,SL,85.8,-1.35,5.76,"Bieber, Shane",14.0,R,L,R,B,1,2,0.09,0.26,1.61,1.21,7,6.84349546259848,-124.875884149703,-0.188604713529442,21.7045785828409,-28.7197596379146,3.56,1.85,86.7,2309.0,6.6,53.93,58,4,Slider,160.0,0.0,0.031
105275,KC,84.0,-1.33,5.77,"Bieber, Shane",14.0,R,L,R,B,0,2,0.1,-0.5,0.51,1.18,7,4.0600367226487,-122.308869515937,0.275884809551831,22.368367962972805,-36.8174334200439,3.64,1.86,84.2,2232.0,6.2,54.29,58,3,Knuckle Curve,11.0,0.0,0.019
105276,KC,82.8,-1.48,5.76,"Bieber, Shane",8.0,R,L,R,S,0,1,0.19,-0.59,0.04,1.86,7,3.1169064542306804,-120.57342896341,1.2524979042879698,22.4031528063685,-37.8847970825139,3.71,1.77,83.1,2224.0,6.3,54.16,58,2,Knuckle Curve,18.0,0.0,-0.0409999999999999
105277,KC,83.6,-1.49,5.8,"Bieber, Shane",14.0,R,L,R,S,0,0,0.01,-0.76,0.5,0.44,7,4.538094624690321,-121.6092334013,-0.7457531497946751,22.968752422455697,-38.98339130688871,3.71,1.76,83.2,2297.0,5.9,54.57,58,1,Knuckle Curve,1.0,0.0,-0.03
105278,FF,92.2,-1.25,5.8,"Bieber, Shane",14.0,R,L,R,X,1,1,-0.41,1.39,1.0,2.42,7,6.63218759131462,-134.07692623474898,-6.277935043053759,26.76890379414,-14.2869860218997,3.32,1.72,92.7,2072.0,6.5,54.05,57,3,4-Seam Fastball,196.0,0.0139999999999999,-0.236
105279,FF,91.7,-1.39,5.8,"Bieber, Shane",4.0,R,L,R,S,1,0,-0.71,1.44,-0.73,2.53,7,3.17389473061019,-133.486022138087,-9.10937713286593,27.8668679978902,-14.0337074911028,3.37,1.62,91.8,2071.0,6.2,54.26,57,2,4-Seam Fastball,206.0,0.0,-0.05
105280,FF,92.5,-1.37,5.77,"Bieber, Shane",14.0,R,L,R,B,0,0,-0.68,1.45,0.3,1.17,7,5.73291547665346,-134.362687741303,-9.408717901559733,27.852019847639603,-12.8645763413099,3.31,1.69,92.5,2239.0,6.3,54.18,57,1,4-Seam Fastball,205.0,0.0,0.037
