,pitch_type,release_speed,release_pos_x,release_pos_z,player_name,zone,game_type,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,inning,vx0,vy0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis,delta_home_win_exp,delta_run_exp
44948,FT,96.6,-1.02,6.13,"Lamet, Dinelson",8.0,R,L,R,S,0,0,-1.16,1.07,-0.19,1.92,6,4.759104568641,-140.501973607063,-16.1818226202969,28.4170433056033,-16.6892886992217,3.24,1.54,96.4,2463.0,6.0,54.53,45,1,2-Seam Fastball,227.0,0.0,-0.019
44949,CU,87.7,-1.19,5.89,"Lamet, Dinelson",9.0,R,L,R,S,3,2,0.66,0.16,0.46,1.79,6,2.64479369475329,-127.65602187695,6.60232904597723,24.1203786695434,-29.8850634468087,3.22,1.57,87.1,2717.0,5.7,54.77,44,7,Curveball,104.0,-0.0279999999999999,-0.231
44950,CU,86.2,-1.09,6.15,"Lamet, Dinelson",12.0,R,L,R,B,2,2,0.82,-0.36,0.69,3.75,6,2.5814679873345296,-125.490975678308,8.05475904457255,23.465950477544897,-36.3529538708196,3.11,1.43,85.6,2687.0,5.7,54.81,44,6,Curveball,67.0,0.0,0.075
44951,FT,97.3,-1.03,6.05,"Lamet, Dinelson",4.0,R,L,R,S,2,2,-1.06,1.05,-0.53,2.3,6,3.76177418173115,-141.706159835638,-15.152357040571,29.8195323155572,-16.6261470864339,3.22,1.57,97.9,2456.0,6.4,54.08,44,5,2-Seam Fastball,225.0,0.0,0.0
44952,SL,87.8,-1.27,5.89,"Lamet, Dinelson",14.0,R,L,R,B,1,2,0.39,0.09,1.24,1.15,6,5.23541152421622,-127.676433795152,3.23688355102809,25.466110406784896,-30.3086491290145,3.22,1.52,87.6,2715.0,6.1,54.39,44,4,Slider,103.0,0.0,0.031
44953,FF,96.7,-1.07,6.1,"Lamet, Dinelson",11.0,R,L,R,B,0,2,-0.24,1.22,-1.59,5.89,6,-0.863399619116534,-140.828930690114,-2.91221520772478,30.866405183730503,-16.886103771092902,3.14,1.43,96.2,2621.0,5.9,54.61,44,3,4-Seam Fastball,191.0,0.0,0.019
44954,CU,86.6,-1.18,5.9,"Lamet, Dinelson",14.0,R,L,R,S,0,1,0.75,0.13,1.28,0.61,6,4.34088772617417,-126.048903781573,7.24167733395596,21.1776091363642,-29.8199317260979,3.22,1.57,86.8,2706.0,6.0,54.5,44,2,Curveball,100.0,0.0,-0.0409999999999999
44955,FF,96.6,-1.17,6.17,"Lamet, Dinelson",11.0,R,L,R,S,0,0,-0.44,1.39,-0.16,3.74,6,3.67776473858702,-140.58520033903602,-6.64604446263839,32.2443790609085,-13.187653615584304,3.22,1.57,96.3,2555.0,6.2,54.35,44,1,4-Seam Fastball,198.0,0.0,-0.03
44956,FF,95.0,-1.1,6.18,"Lamet, Dinelson",3.0,R,R,R,X,1,0,-0.24,1.15,0.44,3.07,6,4.54675174313136,-138.26828499068702,-4.0201012169944,29.2568121134439,-16.544379670104803,3.39,1.59,95.0,2432.0,6.2,54.33,43,2,4-Seam Fastball,192.0,0.134,0.971
44957,SL,86.8,-1.35,5.91,"Lamet, Dinelson",9.0,R,R,R,B,0,0,0.57,0.37,0.65,1.44,6,3.60711542403375,-126.176202088358,5.12413590723303,27.9871122226625,-27.4879100313245,3.43,1.53,85.7,2762.0,5.9,54.63,43,1,Slider,123.0,0.0,0.0279999999999999
44958,CU,87.4,-1.16,5.95,"Lamet, Dinelson",3.0,R,L,R,S,0,2,0.46,0.09,0.74,3.34,6,3.62362213396388,-127.267865195872,4.1854702873195695,24.241694837495498,-31.3336800338339,3.46,1.59,86.8,2539.0,5.7,54.78,42,3,Curveball,102.0,-0.035,-0.157
44959,FT,96.1,-1.15,6.13,"Lamet, Dinelson",13.0,R,L,R,S,0,1,-1.1,1.09,-0.83,2.5,6,3.2755365153180405,-139.777907352994,-15.0142501181567,30.8595173069884,-16.7656307871275,3.48,1.68,95.7,2503.0,6.1,54.44,42,2,2-Seam Fastball,225.0,0.0,-0.052
44960,CU,84.7,-1.36,6.16,"Lamet, Dinelson",11.0,R,L,R,S,0,0,0.67,0.3,-0.41,3.51,6,0.903647279467284,-123.371876975048,6.53419059022166,23.6655733547131,-29.3124164755796,3.36,1.46,84.0,2649.0,5.7,54.78,42,1,Curveball,114.0,0.0,-0.039
44973,FT,96.0,-0.96,6.05,"Lamet, Dinelson",3.0,R,L,R,X,2,1,-1.01,0.94,0.64,3.04,5,6.43176428133821,-139.612527952605,-14.4230206703481,29.407580294785,-19.2288543160804,3.23,1.54,95.6,2450.0,6.0,54.54,37,4,2-Seam Fastball,227.0,-0.032,-0.272
44974,CU,85.3,-1.11,6.17,"Lamet, Dinelson",12.0,R,L,R,B,1,1,1.07,-0.07,0.28,3.72,5,1.16580411807492,-124.212000811399,10.5479731856049,24.5538539651392,-33.2508432968094,3.23,1.53,84.5,2912.0,5.7,54.83,37,3,Curveball,86.0,0.0,0.037
44975,FT,97.0,-0.99,6.18,"Lamet, Dinelson",14.0,R,L,R,S,1,0,-0.92,1.04,0.84,2.13,5,6.892720745641429,-140.898287435613,-13.661434236853,32.1954434822163,-17.031319946526597,3.23,1.57,96.2,2551.0,5.9,54.58,37,2,2-Seam Fastball,221.0,0.0,-0.045
44976,CU,86.1,-1.14,6.12,"Lamet, Dinelson",9.0,R,L,R,B,0,0,0.55,-0.05,0.7,1.8,5,3.2506564486899,-125.265760615924,5.03390953047573,24.581933111830896,-32.158969586568304,3.22,1.65,85.2,2869.0,5.7,54.83,37,1,Curveball,85.0,0.0,0.035
44977,FT,96.3,-1.04,6.07,"Lamet, Dinelson",6.0,R,L,R,S,3,2,-1.06,0.95,0.77,2.47,5,7.1074715557343495,-139.920025335451,-15.3244953734259,32.990582285155696,-18.7077069487864,3.27,1.59,95.4,2554.0,5.9,54.55,36,6,2-Seam Fastball,228.0,-0.039,-0.384
44978,FT,96.7,-0.95,6.06,"Lamet, Dinelson",14.0,R,L,R,S,3,1,-0.99,1.08,0.87,1.97,5,6.97340447361033,-140.364484404574,-14.4325049443274,31.3823275705936,-16.6467761607211,3.26,1.58,95.7,2391.0,5.8,54.68,36,5,2-Seam Fastball,222.0,0.0,-0.098
44979,CU,85.6,-1.1,5.98,"Lamet, Dinelson",14.0,R,L,R,B,2,1,0.63,-0.27,1.29,1.7,5,4.35892414657671,-124.475087261438,5.53092064711758,25.690857590384105,-34.4584866774409,3.35,1.65,84.7,2702.0,5.8,54.67,36,4,Curveball,67.0,0.0,0.1169999999999999
44980,FT,95.7,-1.0,6.15,"Lamet, Dinelson",3.0,R,L,R,B,1,1,-0.87,1.03,0.77,3.31,5,6.557302549367679,-139.09109545876998,-12.5758038141701,30.2171649885396,-18.3701732572433,3.35,1.57,95.1,2354.0,5.9,54.59,36,3,2-Seam Fastball,220.0,0.0,0.064
44981,FF,96.3,-1.1,6.13,"Lamet, Dinelson",12.0,R,L,R,B,0,1,-0.42,1.23,0.29,3.76,5,4.58674496833387,-140.097284214394,-6.407324516434049,29.348059754434495,-15.6610336960902,3.35,1.74,95.8,2571.0,5.8,54.66,36,2,4-Seam Fastball,199.0,0.0,0.037
44982,FT,97.2,-0.92,6.1,"Lamet, Dinelson",8.0,R,L,R,S,0,0,-1.07,0.96,0.02,1.82,5,4.925410362564231,-141.221348708521,-15.3483069673336,31.1146926084564,-17.86263077983,3.35,1.72,96.8,2384.0,6.1,54.43,36,1,2-Seam Fastball,228.0,0.0,-0.055
44983,FF,97.1,-1.02,6.21,"Lamet, Dinelson",12.0,R,L,R,S,1,2,-0.14,1.2,0.05,4.1,5,3.1634057343527204,-141.396490821695,-2.58669522949583,31.653111941683505,-15.8262787221682,3.6,1.76,96.8,2373.0,6.0,54.48,35,5,4-Seam Fastball,187.0,-0.048,-0.28
44984,CU,87.8,-1.27,5.94,"Lamet, Dinelson",14.0,R,L,R,B,0,2,0.42,-0.33,1.76,-0.38,5,6.40990358219923,-127.31912663654,3.0492893620146297,28.7601920354555,-34.0463431414545,3.73,1.8,86.5,2709.0,5.9,54.62,35,4,Curveball,52.0,0.0,0.038
44985,FF,96.2,-1.12,6.12,"Lamet, Dinelson",14.0,R,L,R,S,0,2,-0.39,1.21,1.18,2.26,5,6.92106368531718,-139.84768755364598,-6.52391198766197,28.2806309654149,-15.0931642086713,3.6,1.76,95.9,2451.0,5.9,54.57,35,3,4-Seam Fastball,198.0,0.0,0.0
44986,FF,96.3,-1.21,6.1,"Lamet, Dinelson",1.0,R,L,R,S,0,1,-0.38,1.19,-0.42,3.53,5,2.93036173764112,-140.130819391219,-5.55913984434597,30.765230127322504,-16.0434156656808,3.6,1.76,95.7,2520.0,5.9,54.61,35,2,4-Seam Fastball,198.0,0.0,-0.0819999999999999
44987,FT,96.4,-1.11,6.16,"Lamet, Dinelson",5.0,R,L,R,S,0,0,-1.05,0.93,0.03,2.55,5,5.316676604159941,-140.094169784169,-14.7847134830812,31.200209434432303,-18.9233865341901,3.6,1.76,95.8,2426.0,6.0,54.52,35,1,2-Seam Fastball,228.0,0.0,-0.067
44988,FT,96.9,-0.8,6.25,"Lamet, Dinelson",6.0,R,R,R,X,0,1,-1.0,1.12,0.42,2.12,5,5.46533516605171,-140.772293886311,-14.4136603046101,31.4271841600994,-15.8927637774556,3.37,1.53,96.3,2347.0,6.0,54.48,34,2,2-Seam Fastball,222.0,0.053,0.447
44989,FT,95.1,-1.13,6.18,"Lamet, Dinelson",1.0,R,R,R,S,0,0,-0.91,1.26,-0.3,3.2,5,4.1836818610170905,-138.327669746502,-12.4968320437609,32.8655621605652,-15.299739466305,3.37,1.53,94.6,2408.0,6.2,54.35,34,1,2-Seam Fastball,216.0,0.0,-0.039
45005,FF,96.8,-1.17,6.06,"Lamet, Dinelson",8.0,R,L,R,S,0,2,-0.34,1.02,0.2,1.9,4,4.38041923120491,-140.843723070174,-5.41933427476129,28.394436207151603,-17.446864022818,3.0,1.46,96.4,2615.0,5.8,54.69,30,3,4-Seam Fastball,199.0,-0.0289999999999999,-0.14
45006,FF,97.2,-1.21,6.09,"Lamet, Dinelson",2.0,R,L,R,S,0,1,0.01,1.35,0.09,3.24,4,3.43363792605551,-141.506226872026,-0.575098720263698,30.043283088210803,-13.2445649699004,3.19,1.48,97.0,2561.0,6.0,54.5,30,2,4-Seam Fastball,180.0,0.0,-0.064
