,pitch_type,release_speed,release_pos_x,release_pos_z,player_name,zone,game_type,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,inning,vx0,vy0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis,delta_home_win_exp,delta_run_exp
4021,KC,78.2,-1.9,4.95,"Nola, Aaron",5.0,R,L,R,S,0,0,1.18,-0.72,-0.11,2.53,4,1.693759184855543,-113.75438220207865,9.713404795180526,24.908953425954977,-39.2802117535086,3.2,1.54,78.7,2494.0,7.1,53.4,35,1,Knuckle Curve,56.0,0.0,-0.044
4022,SI,92.7,-1.77,4.72,"Nola, Aaron",14.0,R,L,R,B,3,1,-1.39,0.91,0.22,1.03,4,8.292329735709068,-134.685848752477,-18.76851229202017,30.788327689591323,-20.08149015538656,3.43,1.56,94.0,2144.0,7.3,53.25,34,5,Sinker,239.0,0.011,0.168
4023,FF,92.2,-1.63,4.84,"Nola, Aaron",4.0,R,L,R,S,3,0,-1.21,1.16,-0.8,2.54,4,4.818176591731307,-134.15524758891848,-15.636910375395644,31.00237619123985,-17.910369196642836,3.28,1.6,93.3,2167.0,7.1,53.38,34,4,4-Seam Fastball,236.0,0.0,-0.059
4024,CH,84.2,-1.89,4.73,"Nola, Aaron",11.0,R,L,R,B,2,0,-1.44,0.26,-1.49,2.7,4,3.8387253373171184,-122.453687368126,-15.225659196583797,26.707855622362327,-30.054062875188645,3.41,1.61,84.8,1503.0,6.9,53.56,34,3,Changeup,261.0,0.0,0.091
4025,KC,78.8,-1.66,4.95,"Nola, Aaron",14.0,R,L,R,B,1,0,1.26,-1.05,1.0,1.3,4,3.4677714337138923,-114.58602054407702,10.145764072834528,25.528352933151588,-41.75424826356876,3.45,1.55,79.2,2594.0,7.1,53.43,34,2,Knuckle Curve,55.0,0.0,0.04
4026,FF,93.5,-1.79,4.82,"Nola, Aaron",14.0,R,L,R,B,0,0,-1.17,1.16,0.34,1.23,4,8.170218818480409,-135.72605658359214,-16.26098310210529,31.50428500387286,-16.658194124419627,3.38,1.61,94.5,2134.0,7.2,53.34,34,1,4-Seam Fastball,237.0,0.0,0.027
4027,KC,79.8,-1.73,4.91,"Nola, Aaron",14.0,R,R,R,S,1,2,1.44,-0.92,1.51,0.67,4,4.458861789351536,-115.93319510396522,11.693010282504366,27.55683334552433,-40.435208165697375,3.34,1.53,80.0,2681.0,7.2,53.34,33,4,Knuckle Curve,53.0,-0.01,-0.18
4028,CH,84.4,-1.75,4.76,"Nola, Aaron",14.0,R,R,R,S,1,1,-1.2,-0.11,0.7,1.38,4,8.212372140376639,-122.64929368623676,-13.830444029826197,26.71562368937952,-33.28836516600451,3.34,1.53,85.1,1503.0,7.1,53.45,33,3,Changeup,255.0,0.0,-0.06
4029,FF,92.7,-1.6,4.9,"Nola, Aaron",9.0,R,R,R,S,1,0,-1.23,1.17,0.68,2.02,4,8.667033534662911,-134.69188289306507,-16.85166718305177,30.89639119066973,-17.27004962271487,3.34,1.53,94.1,2040.0,7.3,53.2,33,2,4-Seam Fastball,236.0,0.0,-0.05
4030,KC,77.5,-1.73,4.98,"Nola, Aaron",11.0,R,R,R,B,0,0,1.24,-0.84,-0.92,2.52,4,-0.5542846778009239,-112.69948570899126,10.558173924591372,24.087231497851228,-40.22033686298075,3.31,1.63,77.8,2471.0,6.9,53.55,33,1,Knuckle Curve,53.0,0.0,0.0409999999999999
