,pitch_type,release_speed,release_pos_x,release_pos_z,player_name,zone,game_type,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,inning,vx0,vy0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis,delta_home_win_exp,delta_run_exp
174240,FF,93.0,-3.18,5.52,"Scherzer, Max",2.0,R,L,R,S,2,2,-0.98,1.4,-0.08,2.89,7,10.109491581105368,-135.07809814313052,-14.19638456068778,30.20258331409241,-14.307168248055724,3.19,1.49,93.2,2537.0,6.5,53.95,63,5,4-Seam Fastball,225.0,-0.049,-0.215
174241,FC,91.3,-3.37,5.25,"Scherzer, Max",12.0,R,L,R,B,1,2,-0.14,0.86,1.24,2.95,7,11.870712995958696,-132.54776663607248,-4.049637589617186,26.729860049336168,-21.830706069944224,3.19,1.55,91.3,2665.0,6.3,54.2,63,4,Cutter,203.0,0.0,0.035
174242,FF,93.7,-3.11,5.69,"Scherzer, Max",2.0,R,L,R,S,1,1,-0.88,1.5,-0.21,2.73,7,9.416439020092476,-136.03991226037118,-13.140770634550686,32.44964468828311,-12.620525083790689,3.19,1.49,93.0,2571.0,6.2,54.28,63,3,4-Seam Fastball,225.0,0.0,-0.06
174243,FF,92.5,-3.34,5.47,"Scherzer, Max",5.0,R,L,R,S,1,0,-0.73,1.37,-0.22,2.45,7,9.537779709393272,-134.32326986117235,-11.094619815101291,31.84556385026326,-14.766948047941996,3.19,1.49,91.9,2450.0,6.3,54.23,63,2,4-Seam Fastball,226.0,0.0,-0.05
174244,CH,83.3,-3.36,5.47,"Scherzer, Max",11.0,R,L,R,B,0,0,-1.43,0.58,-1.43,2.83,7,7.257400863321905,-120.99244267128408,-15.526078442525044,27.998945062270423,-26.71149723674964,3.29,1.57,82.8,1533.0,6.5,54.03,63,1,Changeup,247.0,0.0,0.0409999999999999
174268,SL,83.7,-3.46,5.39,"Scherzer, Max",5.0,R,R,R,X,0,1,0.53,0.02,-0.16,2.2,6,6.5638299815322325,-121.72995557115271,3.95489627952394,24.63920949205761,-31.976857546774923,3.32,1.51,83.5,2425.0,6.3,54.22,58,2,Slider,91.0,-0.019,-0.095
174269,SL,83.5,-3.43,5.37,"Scherzer, Max",8.0,R,R,R,S,0,0,0.23,0.15,0.21,2.0,6,7.9360995731084225,-121.3317454169059,0.6388308986533359,24.945535155172266,-30.64207344773266,3.32,1.51,83.3,2286.0,6.3,54.15,58,1,Slider,130.0,0.0,-0.017
174270,CH,84.7,-3.31,5.45,"Scherzer, Max",4.0,R,L,R,X,1,2,-1.18,0.26,-0.68,2.66,6,8.546085002655861,-123.01233079660489,-13.71634828340816,24.80353791838514,-29.60949452701395,3.54,1.57,84.9,1413.0,6.6,53.91,57,4,Changeup,247.0,-0.0279999999999999,-0.118
174271,FC,90.2,-3.43,5.28,"Scherzer, Max",5.0,R,L,R,S,1,1,-0.41,0.82,0.24,2.25,6,9.990305391598692,-131.01293266730275,-6.888482745514393,28.31490156854361,-22.26073552224508,3.54,1.57,90.0,2555.0,6.3,54.2,57,3,Cutter,205.0,0.0,-0.044
174272,FF,95.1,-3.18,5.61,"Scherzer, Max",9.0,R,L,R,S,1,0,-1.04,1.48,0.5,1.94,6,11.922601337959136,-137.71707678230032,-16.067712221924413,33.856182764559136,-11.834597380658012,3.54,1.57,94.2,2455.0,6.3,54.2,57,2,4-Seam Fastball,220.0,0.0,-0.033
174273,CU,75.0,-3.3,5.66,"Scherzer, Max",13.0,R,L,R,B,0,0,1.16,-0.87,-1.29,1.99,6,2.104982089266218,-109.1751602095306,8.757122607657081,22.506071496099786,-39.5293502687281,3.54,1.59,74.5,2679.0,6.3,54.18,57,1,Curveball,62.0,0.0,0.027
174274,FF,95.0,-3.43,5.35,"Scherzer, Max",4.0,R,R,R,X,2,0,-1.19,1.37,-0.33,2.36,6,10.778166803488515,-137.97741556838704,-17.480923124868465,28.6836410710916,-13.6254550279518,3.41,1.56,95.4,2606.0,6.5,54.02,56,3,4-Seam Fastball,218.0,0.187,1.747
174275,SL,86.0,-3.44,5.2,"Scherzer, Max",14.0,R,R,R,B,1,0,0.17,0.34,0.69,1.07,6,9.466399633966034,-124.86485421394885,-0.2158097463661848,25.988085009170927,-27.949796934138305,3.39,1.58,86.0,2380.0,6.5,54.03,56,2,Slider,139.0,0.0,0.066
174276,SL,85.9,-3.25,5.37,"Scherzer, Max",14.0,R,R,R,B,0,0,0.17,0.15,2.68,0.86,6,13.686683847194324,-124.22061956014102,-1.4309524942956942,28.344320277536895,-29.77441244835948,3.34,1.59,85.2,2321.0,6.5,54.01,56,1,Slider,175.0,0.035,0.0559999999999999
174277,CU,76.7,-3.32,5.47,"Scherzer, Max",4.0,R,L,R,X,2,2,1.52,-0.96,-0.52,2.39,6,3.18241678526888,-111.54343497172896,11.943516267171947,22.470478140725803,-40.80812785994527,3.47,1.59,76.6,2744.0,6.6,53.95,55,6,Curveball,69.0,0.034,0.5529999999999999
174278,FF,94.3,-3.21,5.59,"Scherzer, Max",11.0,R,L,R,B,1,2,-0.73,1.48,-0.52,4.1,6,8.611264179610286,-137.07375243692172,-11.158702593112588,31.455152323876963,-13.38695129385846,3.47,1.55,94.1,2468.0,6.3,54.17,55,5,4-Seam Fastball,218.0,0.0,0.037
174279,FC,91.1,-3.38,5.42,"Scherzer, Max",6.0,R,L,R,S,1,2,0.08,0.68,0.72,2.43,6,10.118608109680114,-132.30625296502208,-1.460337583731215,31.096012843919468,-23.721223081897808,3.47,1.59,90.5,2558.0,6.3,54.25,55,4,Cutter,201.0,0.0,0.0
174280,CH,84.6,-3.36,5.32,"Scherzer, Max",14.0,R,L,R,B,0,2,-1.37,0.29,0.14,0.76,6,10.937235178266487,-122.56341634728352,-16.08117878971732,26.13006625931936,-28.456191733160104,3.47,1.59,84.6,1466.0,6.7,53.81,55,3,Changeup,251.0,0.0,0.016
174281,FF,94.8,-3.22,5.62,"Scherzer, Max",3.0,R,L,R,S,0,1,-0.73,1.48,0.66,3.38,6,11.752146017011375,-137.47557453839795,-11.909178119899115,31.939906191162247,-12.848148810994465,3.47,1.59,94.5,2537.0,6.4,54.06,55,2,4-Seam Fastball,223.0,0.0,-0.059
174282,CH,83.8,-3.28,5.45,"Scherzer, Max",8.0,R,L,R,S,0,0,-1.38,0.48,0.27,1.9,6,10.95267471278274,-121.61689815827918,-15.740407410349489,21.455925362266697,-27.02894207050572,3.47,1.59,84.4,1355.0,6.6,53.92,55,1,Changeup,247.0,0.0,-0.044
174283,SL,85.8,-3.35,5.27,"Scherzer, Max",14.0,R,R,R,X,0,2,0.26,0.45,1.05,1.74,6,9.903829623409305,-124.55825836450911,0.7398873875189224,24.92527070462652,-27.084225951015416,3.43,1.64,86.0,2556.0,6.5,53.99,54,3,Slider,116.0,-0.03,-0.276
174284,SL,86.3,-3.34,5.52,"Scherzer, Max",4.0,R,R,R,S,0,1,0.05,0.46,-0.48,2.82,6,6.715759909723443,-125.588428890889,-0.8332053952140913,24.65400523019239,-27.274290640217096,3.43,1.67,86.3,2528.0,6.2,54.29,54,2,Slider,138.0,0.0,-0.067
174285,SL,85.2,-3.36,5.44,"Scherzer, Max",5.0,R,R,R,S,0,0,0.09,0.34,-0.09,2.47,6,7.508989173111769,-123.9462577695731,-0.355328936858985,21.93576410457833,-28.61435338954033,3.43,1.71,85.8,2453.0,6.4,54.08,54,1,Slider,148.0,0.0,-0.049
174286,FF,93.4,-3.16,5.69,"Scherzer, Max",14.0,R,L,R,B,3,1,-1.18,1.56,0.98,2.07,6,13.190425899821651,-135.22325660054145,-17.499403280524437,31.07361384070936,-11.617507580725048,3.41,1.58,92.8,2550.0,6.3,54.19,53,5,4-Seam Fastball,227.0,0.033,0.238
174287,FF,93.4,-3.18,5.65,"Scherzer, Max",5.0,R,L,R,S,3,0,-1.17,1.37,0.22,2.54,6,11.288801181833255,-135.38563382838095,-17.008844344604075,32.37946938495603,-14.29989374379484,3.41,1.55,92.7,2509.0,6.3,54.21,53,4,4-Seam Fastball,228.0,0.0,-0.077
174288,CH,83.4,-3.25,5.43,"Scherzer, Max",14.0,R,L,R,B,2,0,-1.38,0.59,0.93,1.47,6,12.339857930726456,-120.83487510373814,-15.949614984703729,24.242865095326128,-25.81878305905211,3.41,1.61,83.3,1422.0,6.6,53.95,53,3,Changeup,246.0,0.0,0.14
174289,FF,93.9,-3.23,5.68,"Scherzer, Max",11.0,R,L,R,B,1,0,-1.09,1.22,-1.88,2.87,6,5.896292509973217,-136.50082589113532,-14.997153660925052,32.11471453734783,-16.209471805701803,3.41,1.59,93.4,2457.0,6.2,54.3,53,2,4-Seam Fastball,219.0,0.0,0.06
174290,FF,93.1,-3.12,5.84,"Scherzer, Max",11.0,R,L,R,B,0,0,-1.06,1.47,-1.23,3.23,6,7.1569570536168206,-135.24452123479114,-14.675374688567349,32.36675720198214,-13.504339231823597,3.41,1.57,92.4,2399.0,6.2,54.32,53,1,4-Seam Fastball,225.0,0.0,0.0409999999999999
174315,FF,96.4,-3.03,5.71,"Scherzer, Max",5.0,R,L,R,S,1,2,-0.86,1.35,0.06,2.73,5,10.14038147844296,-139.84777842251455,-13.748778707538454,35.67170770247558,-13.459098163777623,3.47,1.59,95.7,2556.0,6.3,54.17,46,5,4-Seam Fastball,221.0,-0.022,-0.248
174316,CH,82.1,-3.22,5.4,"Scherzer, Max",8.0,R,L,R,S,1,2,-1.34,1.02,0.26,1.6,5,10.511158046582125,-118.92906323330052,-15.02442778638487,28.82017275589959,-21.928021099822768,3.47,1.59,81.4,1226.0,6.6,53.86,46,4,Changeup,247.0,0.0,0.0
174317,FF,96.5,-3.22,5.47,"Scherzer, Max",5.0,R,L,R,S,1,1,-1.0,1.45,0.17,2.83,5,11.270491556751711,-139.99006524626057,-15.856296916000916,35.56528391332104,-12.271531645021252,3.47,1.59,95.8,2586.0,6.4,54.13,46,3,4-Seam Fastball,223.0,0.0,-0.076
