,pitch_type,release_speed,release_pos_x,release_pos_z,player_name,zone,game_type,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,inning,vx0,vy0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis,delta_home_win_exp,delta_run_exp
77091,FF,95.0,-1.29,5.58,"Bauer, Trevor",6.0,R,R,R,S,3,2,-0.74,1.74,0.82,2.1,1,7.209648806715604,-137.97581783752997,-11.106933669714518,31.359181636700143,-8.50927216316801,3.17,1.5,95.4,2924.0,6.7,53.82,9,6,4-Seam Fastball,209.0,0.0,0.0
77092,FF,95.1,-1.27,5.64,"Bauer, Trevor",14.0,R,R,R,B,2,2,-0.83,1.8,1.09,2.23,1,8.095711484705614,-138.08028585122068,-12.448937543929954,32.9435907525452,-7.642896386360543,3.03,1.47,95.5,2946.0,6.8,53.71,9,5,4-Seam Fastball,205.0,0.0,0.06
77093,FF,94.9,-1.41,5.58,"Bauer, Trevor",14.0,R,R,R,B,1,2,-0.57,1.75,1.81,1.79,1,9.729564991759815,-137.54179612403058,-9.469130536599089,32.95127314693012,-8.281543113617305,3.0,1.38,95.0,2921.0,6.8,53.75,9,4,4-Seam Fastball,206.0,0.0,0.03
77094,FF,94.8,-1.45,5.53,"Bauer, Trevor",12.0,R,R,R,B,0,2,-0.87,1.78,0.31,4.39,1,6.554207212332496,-137.84355721111328,-12.610118459684925,32.136186144112976,-9.526922781102003,3.0,1.44,94.8,2911.0,6.4,54.05,9,3,4-Seam Fastball,211.0,0.0,0.015
77095,FF,93.4,-1.39,5.68,"Bauer, Trevor",12.0,R,R,R,S,0,1,-0.92,1.79,0.06,3.94,1,5.7818579592429975,-135.97221313671562,-12.65192594792726,30.03849472611343,-9.551722356297534,3.17,1.5,93.8,2875.0,6.5,53.98,9,2,4-Seam Fastball,210.0,0.0,-0.039
77096,FF,92.8,-1.35,5.69,"Bauer, Trevor",12.0,R,R,R,S,0,0,-1.0,1.91,0.09,3.4,1,5.901789893825449,-134.9330793750043,-13.495001972204332,32.513836485470016,-8.193183344876557,3.17,1.5,92.8,2885.0,6.6,53.92,9,1,4-Seam Fastball,211.0,0.0,-0.026
77097,FF,92.6,-1.65,5.49,"Bauer, Trevor",11.0,R,L,R,S,1,2,-0.99,1.84,-0.13,3.7,1,6.077639619349406,-134.64213290835642,-13.380479576956768,33.453003027204865,-9.539303315189125,3.44,1.6,92.4,3003.0,6.5,53.96,8,4,4-Seam Fastball,160.0,-0.02,-0.18
77098,FF,92.7,-1.62,5.49,"Bauer, Trevor",5.0,R,L,R,S,1,1,-1.03,1.7,0.2,2.67,1,6.93030914305306,-134.69078664237642,-14.020690219459658,30.531936264483026,-10.584540219357889,3.41,1.68,92.9,2821.0,6.6,53.93,8,3,4-Seam Fastball,220.0,0.0,-0.06
77099,FF,92.2,-1.6,5.53,"Bauer, Trevor",12.0,R,L,R,B,0,1,-0.97,1.78,0.42,4.33,1,7.292397533104342,-134.01313104893836,-13.393303859273605,31.77691088260753,-10.868470697506693,3.41,1.56,92.1,2937.0,6.5,53.97,8,2,4-Seam Fastball,226.0,0.0,0.032
77100,FF,90.7,-1.68,5.48,"Bauer, Trevor",2.0,R,L,R,S,0,0,-0.95,1.66,0.16,2.96,1,6.680099031311658,-131.89998423585692,-12.528096530887751,28.67427212082084,-12.14007932579258,3.35,1.53,91.3,2865.0,6.7,53.79,8,1,4-Seam Fastball,222.0,0.0,-0.042
99468,KC,80.3,-1.31,6.0,"Bauer, Trevor",14.0,R,R,R,S,1,2,0.68,-1.68,0.4,0.81,6,2.4991343011105043,-116.8226610170837,5.5481162008914096,26.489636874300288,-47.281747183568704,3.3,1.5,79.5,3239.0,6.2,54.31,44,4,Knuckle Curve,18.0,0.012,-0.078
99469,KC,79.2,-1.34,6.07,"Bauer, Trevor",4.0,R,R,R,S,1,1,0.58,-1.69,-0.43,2.57,6,0.9034445986725907,-115.152169562855,4.858582979850339,26.672623918944115,-47.757580277439786,3.3,1.5,78.1,3147.0,6.1,54.4,44,3,Knuckle Curve,21.0,0.0,-0.0289999999999999
99470,KC,77.7,-1.19,6.1,"Bauer, Trevor",2.0,R,R,R,S,1,0,0.84,-1.55,0.09,3.13,6,1.1948760280920003,-113.00745903734854,6.8264936979399655,24.626967311597557,-46.3162103461836,3.06,1.5,76.8,2841.0,6.1,54.36,44,2,Knuckle Curve,17.0,0.0,-0.022
99471,KC,78.1,-1.18,6.04,"Bauer, Trevor",14.0,R,R,R,B,0,0,0.69,-1.75,1.76,1.27,6,5.049748523255244,-113.55819405491856,4.68589526927854,25.94956317962969,-47.281986613982326,3.09,1.5,77.2,3011.0,6.2,54.26,44,1,Knuckle Curve,23.0,0.0,0.018
99472,KC,79.4,-1.26,6.0,"Bauer, Trevor",7.0,R,L,R,X,0,1,0.75,-1.6,-0.29,1.82,6,0.7172029189676687,-115.525672083933,6.489868982084267,24.768842645128952,-46.75758195485741,3.73,1.77,78.9,2848.0,6.3,54.21,43,2,Knuckle Curve,16.0,0.016,-0.142
